"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2021-22","721","Richmond County","0100","Cross Creek High School","Computer Science A","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","Computer Science Principles","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","Eng. Language & Comp","16","16","1"
"2021-22","721","Richmond County","0100","Cross Creek High School","Eng. Literature & Comp","11","11",""
"2021-22","721","Richmond County","0100","Cross Creek High School","Geography: Human","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","Psychology","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","Spanish Language","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","U.S. History","TFS","TFS","TFS"
"2021-22","721","Richmond County","0100","Cross Creek High School","World History","15","15","4"
"2021-22","721","Richmond County","1052","Butler High School","ALL Subjects","39","40",""
"2021-22","721","Richmond County","1052","Butler High School","Art: Studio 3-D Design","TFS","TFS","TFS"
"2021-22","721","Richmond County","1052","Butler High School","Computer Science Principles","TFS","TFS","TFS"
"2021-22","721","Richmond County","1052","Butler High School","Eng. Language & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","1052","Butler High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","1052","Butler High School","Geography: Human","19","19",""
"2021-22","721","Richmond County","1052","Butler High School","Physics 1","TFS","TFS","TFS"
"2021-22","721","Richmond County","1052","Butler High School","World History","TFS","TFS","TFS"
"2021-22","721","Richmond County","2056","Hephzibah High School","ALL Subjects","48","51","2"
"2021-22","721","Richmond County","2056","Hephzibah High School","Calculus A","TFS","TFS","TFS"
"2021-22","721","Richmond County","2056","Hephzibah High School","Eng. Language & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","2056","Hephzibah High School","Eng. Literature & Comp","10","10","2"
"2021-22","721","Richmond County","2056","Hephzibah High School","Geography: Human","19","19",""
"2021-22","721","Richmond County","2056","Hephzibah High School","U.S. History","10","10",""
"2021-22","721","Richmond County","2574","Westside High School","ALL Subjects","110","202","30"
"2021-22","721","Richmond County","2574","Westside High School","Art History","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Calculus A","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Capstone","13","13","2"
"2021-22","721","Richmond County","2574","Westside High School","Capstone Research","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Chemistry","13","13",""
"2021-22","721","Richmond County","2574","Westside High School","Computer Science A","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Computer Science Principles","10","10","4"
"2021-22","721","Richmond County","2574","Westside High School","Eng. Language & Comp","18","18","1"
"2021-22","721","Richmond County","2574","Westside High School","Eng. Literature & Comp","20","20","9"
"2021-22","721","Richmond County","2574","Westside High School","Environmental Science","13","13","1"
"2021-22","721","Richmond County","2574","Westside High School","Geography: Human","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Gov. & Pol. U.S.","12","12","2"
"2021-22","721","Richmond County","2574","Westside High School","Physics 1","25","25","1"
"2021-22","721","Richmond County","2574","Westside High School","Psychology","11","11","2"
"2021-22","721","Richmond County","2574","Westside High School","Spanish Language","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","Statistics","TFS","TFS","TFS"
"2021-22","721","Richmond County","2574","Westside High School","U.S. History","18","18","2"
"2021-22","721","Richmond County","2574","Westside High School","World History","14","14","2"
"2021-22","721","Richmond County","3054","Glenn Hills High School","ALL Subjects","63","74","1"
"2021-22","721","Richmond County","3054","Glenn Hills High School","Eng. Language & Comp","18","18",""
"2021-22","721","Richmond County","3054","Glenn Hills High School","Eng. Literature & Comp","15","15","1"
"2021-22","721","Richmond County","3054","Glenn Hills High School","Gov. & Pol. U.S.","11","11",""
"2021-22","721","Richmond County","3054","Glenn Hills High School","U.S. History","14","14",""
"2021-22","721","Richmond County","3054","Glenn Hills High School","World History","16","16",""
"2021-22","721","Richmond County","3556","Johnson Magnet","ALL Subjects","243","410","68"
"2021-22","721","Richmond County","3556","Johnson Magnet","Biology","TFS","TFS","TFS"
"2021-22","721","Richmond County","3556","Johnson Magnet","Calculus A","TFS","TFS","TFS"
"2021-22","721","Richmond County","3556","Johnson Magnet","Chemistry","14","14","1"
"2021-22","721","Richmond County","3556","Johnson Magnet","Computer Science A","28","28","6"
"2021-22","721","Richmond County","3556","Johnson Magnet","Computer Science Principles","13","13","5"
"2021-22","721","Richmond County","3556","Johnson Magnet","Economics: Macro","16","16","4"
"2021-22","721","Richmond County","3556","Johnson Magnet","Economics: Micro","16","16","2"
"2021-22","721","Richmond County","3556","Johnson Magnet","Eng. Language & Comp","49","49","8"
"2021-22","721","Richmond County","3556","Johnson Magnet","Eng. Literature & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","3556","Johnson Magnet","Environmental Science","15","15","6"
"2021-22","721","Richmond County","3556","Johnson Magnet","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2021-22","721","Richmond County","3556","Johnson Magnet","Physics 1","50","50",""
"2021-22","721","Richmond County","3556","Johnson Magnet","Psychology","108","108","7"
"2021-22","721","Richmond County","3556","Johnson Magnet","Statistics","13","13",""
"2021-22","721","Richmond County","3556","Johnson Magnet","U.S. History","51","51","7"
"2021-22","721","Richmond County","3556","Johnson Magnet","World History","18","18","10"
"2021-22","721","Richmond County","3756","Josey High School","ALL Subjects","14","14","1"
"2021-22","721","Richmond County","3756","Josey High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2021-22","721","Richmond County","3756","Josey High School","Eng. Language & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","3756","Josey High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","ALL Subjects","251","515","59"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Art History","16","16",""
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Biology","45","45","18"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Calculus A","TFS","TFS","TFS"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Chemistry","58","58",""
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Computer Science Principles","24","24",""
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Eng. Language & Comp","67","67","10"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Eng. Literature & Comp","12","12","5"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Environmental Science","68","68","6"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Gov. & Pol. U.S.","44","44",""
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Psychology","43","43","3"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","Statistics","18","18","1"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","U.S. History","66","66","11"
"2021-22","721","Richmond County","4060","Academy of Richmond County High School","World History","49","49","4"
"2021-22","721","Richmond County","4562","Davidson Magnet School","ALL Subjects","264","445","256"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Art History","12","12","4"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Art: Studio Drawing","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Biology","24","24","16"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Calculus A","14","14","10"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Chemistry","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Computer Science Principles","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Eng. Language & Comp","127","127","81"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Environmental Science","32","32","10"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Geography: Human","77","77","30"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Music Theory","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Physics 1","TFS","TFS","TFS"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Psychology","32","32","25"
"2021-22","721","Richmond County","4562","Davidson Magnet School","Statistics","17","17","5"
"2021-22","721","Richmond County","4562","Davidson Magnet School","U.S. History","42","42","22"
"2021-22","721","Richmond County","4562","Davidson Magnet School","World History","39","39","31"
"2021-22","721","Richmond County","5566","Laney High School","ALL Subjects","130","191","1"
"2021-22","721","Richmond County","5566","Laney High School","Biology","TFS","TFS","TFS"
"2021-22","721","Richmond County","5566","Laney High School","Calculus A","TFS","TFS","TFS"
"2021-22","721","Richmond County","5566","Laney High School","Eng. Language & Comp","47","47",""
"2021-22","721","Richmond County","5566","Laney High School","Eng. Literature & Comp","16","16",""
"2021-22","721","Richmond County","5566","Laney High School","Environmental Science","19","19","1"
"2021-22","721","Richmond County","5566","Laney High School","Gov. & Pol. U.S.","23","23",""
"2021-22","721","Richmond County","5566","Laney High School","Physics 1","TFS","TFS","TFS"
"2021-22","721","Richmond County","5566","Laney High School","Statistics","19","19",""
"2021-22","721","Richmond County","5566","Laney High School","U.S. History","39","39",""
"2021-22","721","Richmond County","5566","Laney High School","World History","12","12",""
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects","1250","2060","432"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Art History","30","30","4"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design","18","18","10"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 3-D Design","TFS","TFS","TFS"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing","15","15","9"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Biology","88","88","38"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Calculus A","53","53","13"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Capstone","13","13","2"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research","TFS","TFS","TFS"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Chemistry","86","86","1"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A","39","39","7"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles","60","60","10"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro","16","16","4"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro","16","16","2"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp","358","358","101"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp","99","99","23"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science","147","147","24"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human","125","125","30"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.","91","91","2"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Music Theory","TFS","TFS","TFS"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Physics 1","95","95","5"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Psychology","197","197","37"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language","TFS","TFS","TFS"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","Statistics","76","76","7"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","U.S. History","248","248","43"
"2021-22","721","Richmond County","SCHOOL_ALL","SCHOOL_ALL","World History","168","168","51"
"2021-22","722","Rockdale County","0106","Z_Rockdale Career Academy","ALL Subjects","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0106","Z_Rockdale Career Academy","Eng. Language & Comp","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0106","Z_Rockdale Career Academy","U.S. History","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0106","Z_Rockdale Career Academy","World History","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","ALL Subjects","69","85","26"
"2021-22","722","Rockdale County","0176","Heritage High School","Art History","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Art: Studio 2-D Design","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Art: Studio Drawing","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Biology","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Calculus A","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Chemistry","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Economics: Micro","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Eng. Language & Comp","14","14","3"
"2021-22","722","Rockdale County","0176","Heritage High School","Eng. Literature & Comp","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Geography: Human","10","10","2"
"2021-22","722","Rockdale County","0176","Heritage High School","Gov. & Pol. U.S.","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Music Theory","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Physics 1","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Psychology","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Spanish Language","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","Statistics","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0176","Heritage High School","U.S. History","10","10","4"
"2021-22","722","Rockdale County","0176","Heritage High School","World History","14","14","8"
"2021-22","722","Rockdale County","0192","Salem High School","ALL Subjects","40","62","7"
"2021-22","722","Rockdale County","0192","Salem High School","Biology","TFS","TFS","TFS"
"2021-22","722","Rockdale County","0192","Salem High School","Computer Science Principles","TFS","TFS","TFS"
