GeoFIPS,GeoName,Description,Unit,2018,2019,2020,2021,2022
" ""17051""","Fayette, IL",Population (persons) 1/,Number of persons,21544,21516,21483,21447,21305
" ""17051""","Fayette, IL",Per capita personal income (dollars) 2/,Dollars,35049,36005,39967,45045,44553
" ""17053""","Ford, IL",Personal income (thousands of dollars) ,Thousands of dollars,663393,685308,761278,841799,852796
" ""17053""","Ford, IL",Population (persons) 1/,Number of persons,13697,13503,13517,13491,13249
" ""17053""","Ford, IL",Per capita personal income (dollars) 2/,Dollars,48433,50752,56320,62397,64367
" ""17055""","Franklin, IL",Personal income (thousands of dollars) ,Thousands of dollars,1427502,1455478,1588814,1721364,1685604
" ""17055""","Franklin, IL",Population (persons) 1/,Number of persons,38400,38155,37685,37498,37242
" ""17055""","Franklin, IL",Per capita personal income (dollars) 2/,Dollars,37175,38146,42160,45905,45261
" ""17057""","Fulton, IL",Personal income (thousands of dollars) ,Thousands of dollars,1293061,1307909,1450086,1577027,1583833
" ""17057""","Fulton, IL",Population (persons) 1/,Number of persons,34545,34021,33488,33313,33021
" ""17057""","Fulton, IL",Per capita personal income (dollars) 2/,Dollars,37431,38444,43302,47340,47964
" ""17059""","Gallatin, IL",Personal income (thousands of dollars) ,Thousands of dollars,201834,205062,223542,265138,264979
" ""17059""","Gallatin, IL",Population (persons) 1/,Number of persons,5180,4975,4938,4907,4855
" ""17059""","Gallatin, IL",Per capita personal income (dollars) 2/,Dollars,38964,41218,45270,54033,54579
" ""17061""","Greene, IL",Personal income (thousands of dollars) ,Thousands of dollars,462367,459939,529060,615540,621687
" ""17061""","Greene, IL",Population (persons) 1/,Number of persons,12399,12201,11936,11851,11651
" ""17061""","Greene, IL",Per capita personal income (dollars) 2/,Dollars,37291,37697,44325,51940,53359
" ""17063""","Grundy, IL",Personal income (thousands of dollars) ,Thousands of dollars,2768211,3025320,3111576,3171817,3233600
" ""17063""","Grundy, IL",Population (persons) 1/,Number of persons,52248,52418,52517,52929,53041
" ""17063""","Grundy, IL",Per capita personal income (dollars) 2/,Dollars,52982,57715,59249,59926,60964
" ""17065""","Hamilton, IL",Personal income (thousands of dollars) ,Thousands of dollars,343289,347488,376689,427896,426377
" ""17065""","Hamilton, IL",Population (persons) 1/,Number of persons,8064,8038,7997,7923,7984
" ""17065""","Hamilton, IL",Per capita personal income (dollars) 2/,Dollars,42571,43231,47104,54007,53404
" ""17067""","Hancock, IL",Personal income (thousands of dollars) ,Thousands of dollars,769325,781059,865644,986719,967853
" ""17067""","Hancock, IL",Population (persons) 1/,Number of persons,17927,17824,17547,17388,17244
" ""17067""","Hancock, IL",Per capita personal income (dollars) 2/,Dollars,42914,43821,49333,56747,56127
" ""17069""","Hardin, IL",Personal income (thousands of dollars) ,Thousands of dollars,141757,144405,152478,164378,165512
" ""17069""","Hardin, IL",Population (persons) 1/,Number of persons,3734,3690,3641,3650,3597
" ""17069""","Hardin, IL",Per capita personal income (dollars) 2/,Dollars,37964,39134,41878,45035,46014
" ""17071""","Henderson, IL",Personal income (thousands of dollars) ,Thousands of dollars,280357,267674,298231,346362,353813
" ""17071""","Henderson, IL",Population (persons) 1/,Number of persons,6565,6529,6334,6304,6151
" ""17071""","Henderson, IL",Per capita personal income (dollars) 2/,Dollars,42705,40998,47084,54943,57521
" ""17073""","Henry, IL",Personal income (thousands of dollars) ,Thousands of dollars,2198329,2257931,2495038,2734241,2716245
" ""17073""","Henry, IL",Population (persons) 1/,Number of persons,49688,49611,49172,48868,48419
" ""17073""","Henry, IL",Per capita personal income (dollars) 2/,Dollars,44243,45513,50741,55952,56099
" ""17075""","Iroquois, IL",Personal income (thousands of dollars) ,Thousands of dollars,1174189,1195496,1335258,1498254,1519305
" ""17075""","Iroquois, IL",Population (persons) 1/,Number of persons,27684,27351,26977,26761,26473
" ""17075""","Iroquois, IL",Per capita personal income (dollars) 2/,Dollars,42414,43709,49496,55986,57391
" ""17077""","Jackson, IL",Personal income (thousands of dollars) ,Thousands of dollars,2078895,2107491,2275564,2483501,2434579
" ""17077""","Jackson, IL",Population (persons) 1/,Number of persons,54245,53429,52906,52666,52617
" ""17077""","Jackson, IL",Per capita personal income (dollars) 2/,Dollars,38324,39445,43011,47156,46270
" ""17079""","Jasper, IL",Personal income (thousands of dollars) ,Thousands of dollars,391520,397192,452049,521898,520533
" ""17079""","Jasper, IL",Population (persons) 1/,Number of persons,9414,9421,9240,9204,9212
" ""17079""","Jasper, IL",Per capita personal income (dollars) 2/,Dollars,41589,42160,48923,56703,56506
" ""17081""","Jefferson, IL",Personal income (thousands of dollars) ,Thousands of dollars,1471640,1498498,1630233,1768676,1716377
" ""17081""","Jefferson, IL",Population (persons) 1/,Number of persons,37547,37458,36998,36882,36400
" ""17081""","Jefferson, IL",Per capita personal income (dollars) 2/,Dollars,39195,40005,44063,47955,47153
" ""17083""","Jersey, IL",Personal income (thousands of dollars) ,Thousands of dollars,903132,928295,1030037,1119484,1113783
" ""17083""","Jersey, IL",Population (persons) 1/,Number of persons,21605,21518,21495,21370,21246
" ""17083""","Jersey, IL",Per capita personal income (dollars) 2/,Dollars,41802,43140,47920,52386,52423
" ""17085""","Jo Daviess, IL",Personal income (thousands of dollars) ,Thousands of dollars,1004932,1041242,1124952,1264855,1264432
" ""17085""","Jo Daviess, IL",Population (persons) 1/,Number of persons,21997,21947,22057,21932,21758
" ""17085""","Jo Daviess, IL",Per capita personal income (dollars) 2/,Dollars,45685,47443,51002,57672,58113
" ""17087""","Johnson, IL",Personal income (thousands of dollars) ,Thousands of dollars,443688,457621,496035,536145,526701
" ""17087""","Johnson, IL",Population (persons) 1/,Number of persons,13144,13239,13322,13471,13381
" ""17087""","Johnson, IL",Per capita personal income (dollars) 2/,Dollars,33756,34566,37234,39800,39362
" ""17089""","Kane, IL",Personal income (thousands of dollars) ,Thousands of dollars,27227447,28054360,30082987,32567874,32850823
" ""17089""","Kane, IL",Population (persons) 1/,Number of persons,520955,518997,516141,516183,514182
" ""17089""","Kane, IL",Per capita personal income (dollars) 2/,Dollars,52264,54055,58284,63094,63889
" ""17091""","Kankakee, IL",Personal income (thousands of dollars) ,Thousands of dollars,4504357,4673932,5085534,5513016,5414861
" ""17091""","Kankakee, IL",Population (persons) 1/,Number of persons,108787,108365,107250,106652,106074
" ""17091""","Kankakee, IL",Per capita personal income (dollars) 2/,Dollars,41405,43131,47418,51692,51048
" ""17093""","Kendall, IL",Personal income (thousands of dollars) ,Thousands of dollars,6271515,6637705,7102654,7744025,8054542
" ""17093""","Kendall, IL",Population (persons) 1/,Number of persons,128997,130411,132348,134948,137254
" ""17093""","Kendall, IL",Per capita personal income (dollars) 2/,Dollars,48618,50898,53667,57385,58683
" ""17095""","Knox, IL",Personal income (thousands of dollars) ,Thousands of dollars,1941161,1948704,2149773,2344929,2285624
" ""17095""","Knox, IL",Population (persons) 1/,Number of persons,50582,50308,49799,49347,48640
" ""17095""","Knox, IL",Per capita personal income (dollars) 2/,Dollars,38377,38735,43169,47519,46991
" ""17097""","Lake, IL",Personal income (thousands of dollars) ,Thousands of dollars,55376202,56231928,58141304,64849838,66675939
" ""17097""","Lake, IL",Population (persons) 1/,Number of persons,716561,715124,713251,712160,709150
" ""17097""","Lake, IL",Per capita personal income (dollars) 2/,Dollars,77281,78632,81516,91061,94022
" ""17099""","LaSalle, IL",Personal income (thousands of dollars) ,Thousands of dollars,4803743,4901099,5334994,5765815,5763289
" ""17099""","LaSalle, IL",Population (persons) 1/,Number of persons,110624,110177,109421,109139,108078
" ""17099""","LaSalle, IL",Per capita personal income (dollars) 2/,Dollars,43424,44484,48757,52830,53325
" ""17101""","Lawrence, IL",Personal income (thousands of dollars) ,Thousands of dollars,477535,479176,538134,610507,587178
" ""17101""","Lawrence, IL",Population (persons) 1/,Number of persons,15628,15457,15258,15216,14914
" ""17101""","Lawrence, IL",Per capita personal income (dollars) 2/,Dollars,30556,31001,35269,40123,39371
" ""17103""","Lee, IL",Personal income (thousands of dollars) ,Thousands of dollars,1404654,1448716,1593293,1769621,1763575
" ""17103""","Lee, IL",Population (persons) 1/,Number of persons,34597,34412,34051,34166,33848
" ""17103""","Lee, IL",Per capita personal income (dollars) 2/,Dollars,40600,42099,46791,51795,52103
" ""17105""","Livingston, IL",Personal income (thousands of dollars) ,Thousands of dollars,1585708,1627079,1800101,2034347,2016951
" ""17105""","Livingston, IL",Population (persons) 1/,Number of persons,35913,35874,35779,35741,35521
" ""17105""","Livingston, IL",Per capita personal income (dollars) 2/,Dollars,44154,45355,50312,56919,56782
" ""17107""","Logan, IL",Personal income (thousands of dollars) ,Thousands of dollars,1053807,1070562,1187098,1341366,1331744
" ""17107""","Logan, IL",Population (persons) 1/,Number of persons,28468,28183,27899,27970,27591
" ""17107""","Logan, IL",Per capita personal income (dollars) 2/,Dollars,37017,37986,42550,47957,48267
" ""17109""","McDonough, IL",Personal income (thousands of dollars) ,Thousands of dollars,1126895,1116877,1201484,1305871,1291768
" ""17109""","McDonough, IL",Population (persons) 1/,Number of persons,28253,27759,27097,26848,26861
" ""17109""","McDonough, IL",Per capita personal income (dollars) 2/,Dollars,39886,40235,44340,48639,48091
" ""17111""","McHenry, IL",Personal income (thousands of dollars) ,Thousands of dollars,16976878,17552134,18529544,20005025,20515181
" ""17111""","McHenry, IL",Population (persons) 1/,Number of persons,311376,311052,309886,311592,311747
" ""17111""","McHenry, IL",Per capita personal income (dollars) 2/,Dollars,54522,56428,59795,64203,65807
" ""17113""","McLean, IL",Personal income (thousands of dollars) ,Thousands of dollars,8425764,8515404,9392021,10141996,9956632
" ""17113""","McLean, IL",Population (persons) 1/,Number of persons,172103,170976,170954,171190,171141
" ""17113""","McLean, IL",Per capita personal income (dollars) 2/,Dollars,48958,49805,54939,59244,58178
" ""17115""","Macon, IL",Personal income (thousands of dollars) ,Thousands of dollars,4958670,4947426,5340725,5793197,5761622
" ""17115""","Macon, IL",Population (persons) 1/,Number of persons,105075,104620,103756,102649,101483
" ""17115""","Macon, IL",Per capita personal income (dollars) 2/,Dollars,47192,47289,51474,56437,56774
" ""17117""","Macoupin, IL",Personal income (thousands of dollars) ,Thousands of dollars,1836511,1877682,2068565,2280730,2258553
" ""17117""","Macoupin, IL",Population (persons) 1/,Number of persons,45554,45315,44845,44545,44245
" ""17117""","Macoupin, IL",Per capita personal income (dollars) 2/,Dollars,40315,41436,46127,51201,51047
" ""17119""","Madison, IL",Personal income (thousands of dollars) ,Thousands of dollars,12153074,12701344,13578471,14741217,14774127
" ""17119""","Madison, IL",Population (persons) 1/,Number of persons,266874,266281,265610,264898,263864
" ""17119""","Madison, IL",Per capita personal income (dollars) 2/,Dollars,45539,47699,51122,55649,55991
" ""17121""","Marion, IL",Personal income (thousands of dollars) ,Thousands of dollars,1540733,1591930,1751939,1877317,1846895
" ""17121""","Marion, IL",Population (persons) 1/,Number of persons,37925,37837,37639,37378,36914
" ""17121""","Marion, IL",Per capita personal income (dollars) 2/,Dollars,40626,42073,46546,50225,50032
" ""17123""","Marshall, IL",Personal income (thousands of dollars) ,Thousands of dollars,518561,518106,576288,643493,664272
" ""17123""","Marshall, IL",Population (persons) 1/,Number of persons,11799,11816,11706,11686,11678
" ""17123""","Marshall, IL",Per capita personal income (dollars) 2/,Dollars,43950,43848,49230,55065,56882
" ""17125""","Mason, IL",Personal income (thousands of dollars) ,Thousands of dollars,549324,552743,619504,705411,716106
" ""17125""","Mason, IL",Population (persons) 1/,Number of persons,13402,13256,13057,12859,12748
" ""17125""","Mason, IL",Per capita personal income (dollars) 2/,Dollars,40988,41698,47446,54857,56174
" ""17127""","Massac, IL",Personal income (thousands of dollars) ,Thousands of dollars,520621,535054,588872,636480,624663
" ""17127""","Massac, IL",Population (persons) 1/,Number of persons,14445,14221,14138,13966,13896
" ""17127""","Massac, IL",Per capita personal income (dollars) 2/,Dollars,36042,37624,41652,45574,44953
" ""17129""","Menard, IL",Personal income (thousands of dollars) ,Thousands of dollars,558361,569180,614991,695806,695107
" ""17129""","Menard, IL",Population (persons) 1/,Number of persons,12461,12382,12271,12184,12121
" ""17129""","Menard, IL",Per capita personal income (dollars) 2/,Dollars,44809,45968,50117,57108,57347
" ""17131""","Mercer, IL",Personal income (thousands of dollars) ,Thousands of dollars,717793,718353,813076,914012,917618
" ""17131""","Mercer, IL",Population (persons) 1/,Number of persons,15911,15869,15627,15568,15504
" ""17131""","Mercer, IL",Per capita personal income (dollars) 2/,Dollars,45113,45268,52030,58711,59186
" ""17133""","Monroe, IL",Personal income (thousands of dollars) ,Thousands of dollars,1951185,2030973,2137644,2400297,2408943
" ""17133""","Monroe, IL",Population (persons) 1/,Number of persons,34583,34892,34952,34993,35033
" ""17133""","Monroe, IL",Per capita personal income (dollars) 2/,Dollars,56420,58207,61159,68594,68762
" ""17135""","Montgomery, IL",Personal income (thousands of dollars) ,Thousands of dollars,1006779,1018154,1116751,1238438,1217574
" ""17135""","Montgomery, IL",Population (persons) 1/,Number of persons,28805,28512,28203,28154,28020
" ""17135""","Montgomery, IL",Per capita personal income (dollars) 2/,Dollars,34952,35710,39597,43988,43454
" ""17137""","Morgan, IL",Personal income (thousands of dollars) ,Thousands of dollars,1321061,1344068,1484890,1635227,1611329
" ""17137""","Morgan, IL",Population (persons) 1/,Number of persons,33566,33141,32838,32599,32209
" ""17137""","Morgan, IL",Per capita personal income (dollars) 2/,Dollars,39357,40556,45219,50162,50027
" ""17139""","Moultrie, IL",Personal income (thousands of dollars) ,Thousands of dollars,907086,966631,999800,980157,1077448
" ""17139""","Moultrie, IL",Population (persons) 1/,Number of persons,14780,14594,14476,14509,14323
" ""17139""","Moultrie, IL",Per capita personal income (dollars) 2/,Dollars,61373,66235,69066,67555,75225
