County,State_Abbreviation,Year,PassRate,Income,County_State,GEOID,geometry
Clay,GA,2019,,33440,"Clay, GA",13061,"POLYGON ((-85.13383842984649 31.7803504775825, -85.07394099999999 31.771441, -85.026527 31.778862, -84.95864 31.777853999999998, -84.959324 31.713378, -84.949381 31.713400999999998, -84.949784 31.679914, -84.930998 31.672309, -84.931349 31.655424999999997, -84.942511 31.655552, -84.942353 31.618668999999997, -84.817843 31.619771, -84.81840299999999 31.56573, -84.799134 31.565253, -84.818935 31.547900000000002, -84.80796 31.514383, -84.819807 31.501192, -84.935876 31.502601, -84.971053 31.497311999999997, -84.98634 31.488856, -85.02922699999999 31.486071, -85.029387 31.51867, -85.04555669828159 31.517161968216698, -85.044986 31.51823, -85.04188099999999 31.544684, -85.05796 31.570839999999997, -85.062157 31.622908, -85.082729 31.649766, -85.12553 31.694965, -85.11892999999999 31.732664, -85.1286886811869 31.7638783623738, -85.13383842984649 31.7803504775825))"
Clay,GA,2020,,39165,"Clay, GA",13061,"POLYGON ((-85.13383842984649 31.7803504775825, -85.07394099999999 31.771441, -85.026527 31.778862, -84.95864 31.777853999999998, -84.959324 31.713378, -84.949381 31.713400999999998, -84.949784 31.679914, -84.930998 31.672309, -84.931349 31.655424999999997, -84.942511 31.655552, -84.942353 31.618668999999997, -84.817843 31.619771, -84.81840299999999 31.56573, -84.799134 31.565253, -84.818935 31.547900000000002, -84.80796 31.514383, -84.819807 31.501192, -84.935876 31.502601, -84.971053 31.497311999999997, -84.98634 31.488856, -85.02922699999999 31.486071, -85.029387 31.51867, -85.04555669828159 31.517161968216698, -85.044986 31.51823, -85.04188099999999 31.544684, -85.05796 31.570839999999997, -85.062157 31.622908, -85.082729 31.649766, -85.12553 31.694965, -85.11892999999999 31.732664, -85.1286886811869 31.7638783623738, -85.13383842984649 31.7803504775825))"
Clay,GA,2021,,39388,"Clay, GA",13061,"POLYGON ((-85.13383842984649 31.7803504775825, -85.07394099999999 31.771441, -85.026527 31.778862, -84.95864 31.777853999999998, -84.959324 31.713378, -84.949381 31.713400999999998, -84.949784 31.679914, -84.930998 31.672309, -84.931349 31.655424999999997, -84.942511 31.655552, -84.942353 31.618668999999997, -84.817843 31.619771, -84.81840299999999 31.56573, -84.799134 31.565253, -84.818935 31.547900000000002, -84.80796 31.514383, -84.819807 31.501192, -84.935876 31.502601, -84.971053 31.497311999999997, -84.98634 31.488856, -85.02922699999999 31.486071, -85.029387 31.51867, -85.04555669828159 31.517161968216698, -85.044986 31.51823, -85.04188099999999 31.544684, -85.05796 31.570839999999997, -85.062157 31.622908, -85.082729 31.649766, -85.12553 31.694965, -85.11892999999999 31.732664, -85.1286886811869 31.7638783623738, -85.13383842984649 31.7803504775825))"
Clay,GA,2022,,36851,"Clay, GA",13061,"POLYGON ((-85.13383842984649 31.7803504775825, -85.07394099999999 31.771441, -85.026527 31.778862, -84.95864 31.777853999999998, -84.959324 31.713378, -84.949381 31.713400999999998, -84.949784 31.679914, -84.930998 31.672309, -84.931349 31.655424999999997, -84.942511 31.655552, -84.942353 31.618668999999997, -84.817843 31.619771, -84.81840299999999 31.56573, -84.799134 31.565253, -84.818935 31.547900000000002, -84.80796 31.514383, -84.819807 31.501192, -84.935876 31.502601, -84.971053 31.497311999999997, -84.98634 31.488856, -85.02922699999999 31.486071, -85.029387 31.51867, -85.04555669828159 31.517161968216698, -85.044986 31.51823, -85.04188099999999 31.544684, -85.05796 31.570839999999997, -85.062157 31.622908, -85.082729 31.649766, -85.12553 31.694965, -85.11892999999999 31.732664, -85.1286886811869 31.7638783623738, -85.13383842984649 31.7803504775825))"
Bibb,GA,2019,19.69860064585576,39990,"Bibb, GA",13021,"POLYGON ((-83.891922 32.848351, -83.87275199999999 32.859488999999996, -83.86383099999999 32.864683, -83.725855 32.944905, -83.734112 32.952393, -83.710685 32.952791999999995, -83.70055099999999 32.943976, -83.696017 32.916869999999996, -83.67450099999999 32.902937, -83.66330099999999 32.898736, -83.65860099999999 32.887836, -83.59946699999999 32.887837999999995, -83.578632 32.865142, -83.56506999999999 32.877164, -83.523421 32.841291, -83.513511 32.844868, -83.48943 32.824059999999996, -83.492938 32.805149, -83.502603 32.801119, -83.578715 32.738118, -83.60235999999999 32.741267, -83.59716399999999 32.712035, -83.611063 32.688542999999996, -83.597656 32.664338, -83.604728 32.660643, -83.619315 32.664046, -83.626522 32.669562, -83.642972 32.671509, -83.666134 32.674518, -83.69018 32.686991, -83.70102899999999 32.692159, -83.701152 32.692169, -83.73629199999999 32.693633, -83.77687399999999 32.718809, -83.810141 32.729942, -83.853432 32.782016, -83.85692399999999 32.793743, -83.876942 32.806944, -83.882471 32.818391999999996, -83.89184999999999 32.81908, -83.891922 32.848351))"
Bibb,GA,2020,32.1656050955414,43114,"Bibb, GA",13021,"POLYGON ((-83.891922 32.848351, -83.87275199999999 32.859488999999996, -83.86383099999999 32.864683, -83.725855 32.944905, -83.734112 32.952393, -83.710685 32.952791999999995, -83.70055099999999 32.943976, -83.696017 32.916869999999996, -83.67450099999999 32.902937, -83.66330099999999 32.898736, -83.65860099999999 32.887836, -83.59946699999999 32.887837999999995, -83.578632 32.865142, -83.56506999999999 32.877164, -83.523421 32.841291, -83.513511 32.844868, -83.48943 32.824059999999996, -83.492938 32.805149, -83.502603 32.801119, -83.578715 32.738118, -83.60235999999999 32.741267, -83.59716399999999 32.712035, -83.611063 32.688542999999996, -83.597656 32.664338, -83.604728 32.660643, -83.619315 32.664046, -83.626522 32.669562, -83.642972 32.671509, -83.666134 32.674518, -83.69018 32.686991, -83.70102899999999 32.692159, -83.701152 32.692169, -83.73629199999999 32.693633, -83.77687399999999 32.718809, -83.810141 32.729942, -83.853432 32.782016, -83.85692399999999 32.793743, -83.876942 32.806944, -83.882471 32.818391999999996, -83.89184999999999 32.81908, -83.891922 32.848351))"
Bibb,GA,2021,26.13333333333333,47550,"Bibb, GA",13021,"POLYGON ((-83.891922 32.848351, -83.87275199999999 32.859488999999996, -83.86383099999999 32.864683, -83.725855 32.944905, -83.734112 32.952393, -83.710685 32.952791999999995, -83.70055099999999 32.943976, -83.696017 32.916869999999996, -83.67450099999999 32.902937, -83.66330099999999 32.898736, -83.65860099999999 32.887836, -83.59946699999999 32.887837999999995, -83.578632 32.865142, -83.56506999999999 32.877164, -83.523421 32.841291, -83.513511 32.844868, -83.48943 32.824059999999996, -83.492938 32.805149, -83.502603 32.801119, -83.578715 32.738118, -83.60235999999999 32.741267, -83.59716399999999 32.712035, -83.611063 32.688542999999996, -83.597656 32.664338, -83.604728 32.660643, -83.619315 32.664046, -83.626522 32.669562, -83.642972 32.671509, -83.666134 32.674518, -83.69018 32.686991, -83.70102899999999 32.692159, -83.701152 32.692169, -83.73629199999999 32.693633, -83.77687399999999 32.718809, -83.810141 32.729942, -83.853432 32.782016, -83.85692399999999 32.793743, -83.876942 32.806944, -83.882471 32.818391999999996, -83.89184999999999 32.81908, -83.891922 32.848351))"
Bibb,GA,2022,25.047438330170777,46196,"Bibb, GA",13021,"POLYGON ((-83.891922 32.848351, -83.87275199999999 32.859488999999996, -83.86383099999999 32.864683, -83.725855 32.944905, -83.734112 32.952393, -83.710685 32.952791999999995, -83.70055099999999 32.943976, -83.696017 32.916869999999996, -83.67450099999999 32.902937, -83.66330099999999 32.898736, -83.65860099999999 32.887836, -83.59946699999999 32.887837999999995, -83.578632 32.865142, -83.56506999999999 32.877164, -83.523421 32.841291, -83.513511 32.844868, -83.48943 32.824059999999996, -83.492938 32.805149, -83.502603 32.801119, -83.578715 32.738118, -83.60235999999999 32.741267, -83.59716399999999 32.712035, -83.611063 32.688542999999996, -83.597656 32.664338, -83.604728 32.660643, -83.619315 32.664046, -83.626522 32.669562, -83.642972 32.671509, -83.666134 32.674518, -83.69018 32.686991, -83.70102899999999 32.692159, -83.701152 32.692169, -83.73629199999999 32.693633, -83.77687399999999 32.718809, -83.810141 32.729942, -83.853432 32.782016, -83.85692399999999 32.793743, -83.876942 32.806944, -83.882471 32.818391999999996, -83.89184999999999 32.81908, -83.891922 32.848351))"
Lincoln,WI,2019,64.37908496732027,45760,"Lincoln, WI",55069,"POLYGON ((-90.046143 45.340309, -90.042273 45.381865999999995, -90.043414 45.555082, -89.548504 45.55573, -89.428258 45.555353, -89.424824 45.467166, -89.42597099999999 45.119098, -89.49202299999999 45.119451, -89.72683599999999 45.119966, -89.964494 45.120162, -90.043685 45.120214, -90.046143 45.340309))"
Lincoln,WI,2020,58.19209039548023,49761,"Lincoln, WI",55069,"POLYGON ((-90.046143 45.340309, -90.042273 45.381865999999995, -90.043414 45.555082, -89.548504 45.55573, -89.428258 45.555353, -89.424824 45.467166, -89.42597099999999 45.119098, -89.49202299999999 45.119451, -89.72683599999999 45.119966, -89.964494 45.120162, -90.043685 45.120214, -90.046143 45.340309))"
Lincoln,WI,2021,64.03508771929825,52544,"Lincoln, WI",55069,"POLYGON ((-90.046143 45.340309, -90.042273 45.381865999999995, -90.043414 45.555082, -89.548504 45.55573, -89.428258 45.555353, -89.424824 45.467166, -89.42597099999999 45.119098, -89.49202299999999 45.119451, -89.72683599999999 45.119966, -89.964494 45.120162, -90.043685 45.120214, -90.046143 45.340309))"
Lincoln,WI,2022,62.0,53038,"Lincoln, WI",55069,"POLYGON ((-90.046143 45.340309, -90.042273 45.381865999999995, -90.043414 45.555082, -89.548504 45.55573, -89.428258 45.555353, -89.424824 45.467166, -89.42597099999999 45.119098, -89.49202299999999 45.119451, -89.72683599999999 45.119966, -89.964494 45.120162, -90.043685 45.120214, -90.046143 45.340309))"
Dawson,GA,2019,37.15596330275229,48453,"Dawson, GA",13085,"POLYGON ((-84.345553 34.562734999999996, -84.33663899999999 34.578945, -84.307068 34.581398, -84.295059 34.570488, -84.255112 34.568332999999996, -84.254677 34.597496, -84.223907 34.596992, -84.196754 34.617923999999995, -84.188557 34.602692, -84.19091999999999 34.542516, -84.19022 34.538543, -84.16773599999999 34.52084, -84.115358 34.473276999999996, -84.101135 34.471272, -84.106675 34.465852, -83.980649 34.418389, -83.971836 34.405108, -83.984332 34.382959, -83.981433 34.357828999999995, -83.957077 34.334011, -84.018542 34.334313, -84.148473 34.334756, -84.25807499999999 34.335156, -84.25758599999999 34.380992, -84.25687599999999 34.46564, -84.319679 34.467856999999995, -84.345659 34.54841, -84.345553 34.562734999999996))"
Dawson,GA,2020,46.85990338164251,51885,"Dawson, GA",13085,"POLYGON ((-84.345553 34.562734999999996, -84.33663899999999 34.578945, -84.307068 34.581398, -84.295059 34.570488, -84.255112 34.568332999999996, -84.254677 34.597496, -84.223907 34.596992, -84.196754 34.617923999999995, -84.188557 34.602692, -84.19091999999999 34.542516, -84.19022 34.538543, -84.16773599999999 34.52084, -84.115358 34.473276999999996, -84.101135 34.471272, -84.106675 34.465852, -83.980649 34.418389, -83.971836 34.405108, -83.984332 34.382959, -83.981433 34.357828999999995, -83.957077 34.334011, -84.018542 34.334313, -84.148473 34.334756, -84.25807499999999 34.335156, -84.25758599999999 34.380992, -84.25687599999999 34.46564, -84.319679 34.467856999999995, -84.345659 34.54841, -84.345553 34.562734999999996))"
Dawson,GA,2021,44.86486486486487,57898,"Dawson, GA",13085,"POLYGON ((-84.345553 34.562734999999996, -84.33663899999999 34.578945, -84.307068 34.581398, -84.295059 34.570488, -84.255112 34.568332999999996, -84.254677 34.597496, -84.223907 34.596992, -84.196754 34.617923999999995, -84.188557 34.602692, -84.19091999999999 34.542516, -84.19022 34.538543, -84.16773599999999 34.52084, -84.115358 34.473276999999996, -84.101135 34.471272, -84.106675 34.465852, -83.980649 34.418389, -83.971836 34.405108, -83.984332 34.382959, -83.981433 34.357828999999995, -83.957077 34.334011, -84.018542 34.334313, -84.148473 34.334756, -84.25807499999999 34.335156, -84.25758599999999 34.380992, -84.25687599999999 34.46564, -84.319679 34.467856999999995, -84.345659 34.54841, -84.345553 34.562734999999996))"
Dawson,GA,2022,42.02334630350194,61067,"Dawson, GA",13085,"POLYGON ((-84.345553 34.562734999999996, -84.33663899999999 34.578945, -84.307068 34.581398, -84.295059 34.570488, -84.255112 34.568332999999996, -84.254677 34.597496, -84.223907 34.596992, -84.196754 34.617923999999995, -84.188557 34.602692, -84.19091999999999 34.542516, -84.19022 34.538543, -84.16773599999999 34.52084, -84.115358 34.473276999999996, -84.101135 34.471272, -84.106675 34.465852, -83.980649 34.418389, -83.971836 34.405108, -83.984332 34.382959, -83.981433 34.357828999999995, -83.957077 34.334011, -84.018542 34.334313, -84.148473 34.334756, -84.25807499999999 34.335156, -84.25758599999999 34.380992, -84.25687599999999 34.46564, -84.319679 34.467856999999995, -84.345659 34.54841, -84.345553 34.562734999999996))"
Cook,GA,2019,67.64705882352942,33356,"Cook, GA",13075,"POLYGON ((-83.567499 31.100747, -83.55733099999999 31.110501, -83.555463 31.144779, -83.543492 31.147986, -83.54069799999999 31.17898, -83.50996099999999 31.205972, -83.513519 31.228700999999997, -83.506371 31.27977, -83.51529699999999 31.302349, -83.512607 31.327405, -83.460644 31.326262999999997, -83.43449199999999 31.350361, -83.43250499999999 31.332801999999997, -83.438823 31.316391, -83.428794 31.293281999999998, -83.40940499999999 31.286799, -83.385684 31.258460999999997, -83.36615599999999 31.249056, -83.347036 31.252119999999998, -83.335949 31.244578999999998, -83.33218099999999 31.215926, -83.334279 31.191578, -83.305611 31.167233, -83.304813 31.147945999999997, -83.322471 31.118256, -83.32140299999999 31.097, -83.306417 31.092672, -83.296624 31.07192, -83.279781 31.063350999999997, -83.295052 31.027278, -83.385648 31.029408, -83.475617 31.031964, -83.508196 31.048289999999998, -83.551628 31.054329, -83.574857 31.078135, -83.567499 31.100747))"
Cook,GA,2020,36.84210526315789,36499,"Cook, GA",13075,"POLYGON ((-83.567499 31.100747, -83.55733099999999 31.110501, -83.555463 31.144779, -83.543492 31.147986, -83.54069799999999 31.17898, -83.50996099999999 31.205972, -83.513519 31.228700999999997, -83.506371 31.27977, -83.51529699999999 31.302349, -83.512607 31.327405, -83.460644 31.326262999999997, -83.43449199999999 31.350361, -83.43250499999999 31.332801999999997, -83.438823 31.316391, -83.428794 31.293281999999998, -83.40940499999999 31.286799, -83.385684 31.258460999999997, -83.36615599999999 31.249056, -83.347036 31.252119999999998, -83.335949 31.244578999999998, -83.33218099999999 31.215926, -83.334279 31.191578, -83.305611 31.167233, -83.304813 31.147945999999997, -83.322471 31.118256, -83.32140299999999 31.097, -83.306417 31.092672, -83.296624 31.07192, -83.279781 31.063350999999997, -83.295052 31.027278, -83.385648 31.029408, -83.475617 31.031964, -83.508196 31.048289999999998, -83.551628 31.054329, -83.574857 31.078135, -83.567499 31.100747))"
Cook,GA,2021,46.80851063829787,39968,"Cook, GA",13075,"POLYGON ((-83.567499 31.100747, -83.55733099999999 31.110501, -83.555463 31.144779, -83.543492 31.147986, -83.54069799999999 31.17898, -83.50996099999999 31.205972, -83.513519 31.228700999999997, -83.506371 31.27977, -83.51529699999999 31.302349, -83.512607 31.327405, -83.460644 31.326262999999997, -83.43449199999999 31.350361, -83.43250499999999 31.332801999999997, -83.438823 31.316391, -83.428794 31.293281999999998, -83.40940499999999 31.286799, -83.385684 31.258460999999997, -83.36615599999999 31.249056, -83.347036 31.252119999999998, -83.335949 31.244578999999998, -83.33218099999999 31.215926, -83.334279 31.191578, -83.305611 31.167233, -83.304813 31.147945999999997, -83.322471 31.118256, -83.32140299999999 31.097, -83.306417 31.092672, -83.296624 31.07192, -83.279781 31.063350999999997, -83.295052 31.027278, -83.385648 31.029408, -83.475617 31.031964, -83.508196 31.048289999999998, -83.551628 31.054329, -83.574857 31.078135, -83.567499 31.100747))"
Cook,GA,2022,58.69565217391305,38956,"Cook, GA",13075,"POLYGON ((-83.567499 31.100747, -83.55733099999999 31.110501, -83.555463 31.144779, -83.543492 31.147986, -83.54069799999999 31.17898, -83.50996099999999 31.205972, -83.513519 31.228700999999997, -83.506371 31.27977, -83.51529699999999 31.302349, -83.512607 31.327405, -83.460644 31.326262999999997, -83.43449199999999 31.350361, -83.43250499999999 31.332801999999997, -83.438823 31.316391, -83.428794 31.293281999999998, -83.40940499999999 31.286799, -83.385684 31.258460999999997, -83.36615599999999 31.249056, -83.347036 31.252119999999998, -83.335949 31.244578999999998, -83.33218099999999 31.215926, -83.334279 31.191578, -83.305611 31.167233, -83.304813 31.147945999999997, -83.322471 31.118256, -83.32140299999999 31.097, -83.306417 31.092672, -83.296624 31.07192, -83.279781 31.063350999999997, -83.295052 31.027278, -83.385648 31.029408, -83.475617 31.031964, -83.508196 31.048289999999998, -83.551628 31.054329, -83.574857 31.078135, -83.567499 31.100747))"
Wilkes,GA,2019,26.08695652173913,41626,"Wilkes, GA",13317,"POLYGON ((-82.986325 33.785405, -82.97630000000001 33.80235, -82.9616 33.811007, -82.942554 33.848780999999995, -82.922082 33.85676, -82.91227599999999 33.877246, -82.89008 33.896488999999995, -82.87458699999999 33.921766999999996, -82.855752 33.927443, -82.84668599999999 33.940639, -82.825307 33.94092, -82.79344999999999 33.94984, -82.779506 33.971123999999996, -82.75356599999999 33.972252999999995, -82.718719 33.984776, -82.701658 33.981345999999995, -82.654876 33.991265, -82.645451 33.984195, -82.645043 33.981048, -82.617125 33.892979, -82.605687 33.859942, -82.576909 33.873977, -82.57328199999999 33.8557, -82.595596 33.828897999999995, -82.573652 33.786116, -82.479518 33.639534999999995, -82.507223 33.659994, -82.52520899999999 33.644698, -82.537228 33.64916, -82.544281 33.638573, -82.56558299999999 33.645918, -82.573511 33.639505, -82.583603 33.650476999999995, -82.586683 33.640492, -82.617847 33.632203, -82.62374899999999 33.619394, -82.617049 33.612171, -82.633502 33.611132, -82.643525 33.618034, -82.649705 33.608768, -82.652447 33.596104, -82.679975 33.599792, -82.692039 33.619745, -82.74383 33.611442, -82.779913 33.632577, -82.812958 33.655836, -82.83260299999999 33.650963, -82.850325 33.639552, -82.86933599999999 33.642404, -82.879716 33.620748, -82.890599 33.632877, -82.949046 33.733333, -82.95987099999999 33.751621, -82.987286 33.78071, -82.986325 33.785405))"
Wilkes,GA,2020,30.89430894308943,42687,"Wilkes, GA",13317,"POLYGON ((-82.986325 33.785405, -82.97630000000001 33.80235, -82.9616 33.811007, -82.942554 33.848780999999995, -82.922082 33.85676, -82.91227599999999 33.877246, -82.89008 33.896488999999995, -82.87458699999999 33.921766999999996, -82.855752 33.927443, -82.84668599999999 33.940639, -82.825307 33.94092, -82.79344999999999 33.94984, -82.779506 33.971123999999996, -82.75356599999999 33.972252999999995, -82.718719 33.984776, -82.701658 33.981345999999995, -82.654876 33.991265, -82.645451 33.984195, -82.645043 33.981048, -82.617125 33.892979, -82.605687 33.859942, -82.576909 33.873977, -82.57328199999999 33.8557, -82.595596 33.828897999999995, -82.573652 33.786116, -82.479518 33.639534999999995, -82.507223 33.659994, -82.52520899999999 33.644698, -82.537228 33.64916, -82.544281 33.638573, -82.56558299999999 33.645918, -82.573511 33.639505, -82.583603 33.650476999999995, -82.586683 33.640492, -82.617847 33.632203, -82.62374899999999 33.619394, -82.617049 33.612171, -82.633502 33.611132, -82.643525 33.618034, -82.649705 33.608768, -82.652447 33.596104, -82.679975 33.599792, -82.692039 33.619745, -82.74383 33.611442, -82.779913 33.632577, -82.812958 33.655836, -82.83260299999999 33.650963, -82.850325 33.639552, -82.86933599999999 33.642404, -82.879716 33.620748, -82.890599 33.632877, -82.949046 33.733333, -82.95987099999999 33.751621, -82.987286 33.78071, -82.986325 33.785405))"
Wilkes,GA,2021,37.5,47613,"Wilkes, GA",13317,"POLYGON ((-82.986325 33.785405, -82.97630000000001 33.80235, -82.9616 33.811007, -82.942554 33.848780999999995, -82.922082 33.85676, -82.91227599999999 33.877246, -82.89008 33.896488999999995, -82.87458699999999 33.921766999999996, -82.855752 33.927443, -82.84668599999999 33.940639, -82.825307 33.94092, -82.79344999999999 33.94984, -82.779506 33.971123999999996, -82.75356599999999 33.972252999999995, -82.718719 33.984776, -82.701658 33.981345999999995, -82.654876 33.991265, -82.645451 33.984195, -82.645043 33.981048, -82.617125 33.892979, -82.605687 33.859942, -82.576909 33.873977, -82.57328199999999 33.8557, -82.595596 33.828897999999995, -82.573652 33.786116, -82.479518 33.639534999999995, -82.507223 33.659994, -82.52520899999999 33.644698, -82.537228 33.64916, -82.544281 33.638573, -82.56558299999999 33.645918, -82.573511 33.639505, -82.583603 33.650476999999995, -82.586683 33.640492, -82.617847 33.632203, -82.62374899999999 33.619394, -82.617049 33.612171, -82.633502 33.611132, -82.643525 33.618034, -82.649705 33.608768, -82.652447 33.596104, -82.679975 33.599792, -82.692039 33.619745, -82.74383 33.611442, -82.779913 33.632577, -82.812958 33.655836, -82.83260299999999 33.650963, -82.850325 33.639552, -82.86933599999999 33.642404, -82.879716 33.620748, -82.890599 33.632877, -82.949046 33.733333, -82.95987099999999 33.751621, -82.987286 33.78071, -82.986325 33.785405))"
Wilkes,GA,2022,35.38461538461538,52916,"Wilkes, GA",13317,"POLYGON ((-82.986325 33.785405, -82.97630000000001 33.80235, -82.9616 33.811007, -82.942554 33.848780999999995, -82.922082 33.85676, -82.91227599999999 33.877246, -82.89008 33.896488999999995, -82.87458699999999 33.921766999999996, -82.855752 33.927443, -82.84668599999999 33.940639, -82.825307 33.94092, -82.79344999999999 33.94984, -82.779506 33.971123999999996, -82.75356599999999 33.972252999999995, -82.718719 33.984776, -82.701658 33.981345999999995, -82.654876 33.991265, -82.645451 33.984195, -82.645043 33.981048, -82.617125 33.892979, -82.605687 33.859942, -82.576909 33.873977, -82.57328199999999 33.8557, -82.595596 33.828897999999995, -82.573652 33.786116, -82.479518 33.639534999999995, -82.507223 33.659994, -82.52520899999999 33.644698, -82.537228 33.64916, -82.544281 33.638573, -82.56558299999999 33.645918, -82.573511 33.639505, -82.583603 33.650476999999995, -82.586683 33.640492, -82.617847 33.632203, -82.62374899999999 33.619394, -82.617049 33.612171, -82.633502 33.611132, -82.643525 33.618034, -82.649705 33.608768, -82.652447 33.596104, -82.679975 33.599792, -82.692039 33.619745, -82.74383 33.611442, -82.779913 33.632577, -82.812958 33.655836, -82.83260299999999 33.650963, -82.850325 33.639552, -82.86933599999999 33.642404, -82.879716 33.620748, -82.890599 33.632877, -82.949046 33.733333, -82.95987099999999 33.751621, -82.987286 33.78071, -82.986325 33.785405))"
Ben Hill,GA,2019,7.69230769230769,31680,"Ben Hill, GA",13017,"POLYGON ((-83.480176 31.847312, -83.443957 31.847008, -83.209638 31.844645999999997, -83.183027 31.851974, -83.177469 31.847856999999998, -83.152311 31.83166, -83.151966 31.82488, -83.134605 31.824115, -83.13865899999999 31.814446, -83.09926899999999 31.808294999999998, -83.085009 31.811450999999998, -83.05281599999999 31.789223999999997, -83.039045 31.790566, -83.02796599999999 31.778291, -83.005787 31.774628999999997, -82.99569799999999 31.780983, -82.99835999999999 31.673164, -83.17637599999999 31.678382, -83.177218 31.651691, -83.266363 31.654203, -83.265636 31.679858999999997, -83.325617 31.680602999999998, -83.325296 31.756584, -83.339868 31.756598999999998, -83.339664 31.769551999999997, -83.369642 31.769651, -83.370272 31.757056, -83.453634 31.757861, -83.45918999999999 31.794297999999998, -83.484529 31.835521, -83.480176 31.847312))"
Ben Hill,GA,2020,33.33333333333333,35045,"Ben Hill, GA",13017,"POLYGON ((-83.480176 31.847312, -83.443957 31.847008, -83.209638 31.844645999999997, -83.183027 31.851974, -83.177469 31.847856999999998, -83.152311 31.83166, -83.151966 31.82488, -83.134605 31.824115, -83.13865899999999 31.814446, -83.09926899999999 31.808294999999998, -83.085009 31.811450999999998, -83.05281599999999 31.789223999999997, -83.039045 31.790566, -83.02796599999999 31.778291, -83.005787 31.774628999999997, -82.99569799999999 31.780983, -82.99835999999999 31.673164, -83.17637599999999 31.678382, -83.177218 31.651691, -83.266363 31.654203, -83.265636 31.679858999999997, -83.325617 31.680602999999998, -83.325296 31.756584, -83.339868 31.756598999999998, -83.339664 31.769551999999997, -83.369642 31.769651, -83.370272 31.757056, -83.453634 31.757861, -83.45918999999999 31.794297999999998, -83.484529 31.835521, -83.480176 31.847312))"
Ben Hill,GA,2021,57.14285714285714,39215,"Ben Hill, GA",13017,"POLYGON ((-83.480176 31.847312, -83.443957 31.847008, -83.209638 31.844645999999997, -83.183027 31.851974, -83.177469 31.847856999999998, -83.152311 31.83166, -83.151966 31.82488, -83.134605 31.824115, -83.13865899999999 31.814446, -83.09926899999999 31.808294999999998, -83.085009 31.811450999999998, -83.05281599999999 31.789223999999997, -83.039045 31.790566, -83.02796599999999 31.778291, -83.005787 31.774628999999997, -82.99569799999999 31.780983, -82.99835999999999 31.673164, -83.17637599999999 31.678382, -83.177218 31.651691, -83.266363 31.654203, -83.265636 31.679858999999997, -83.325617 31.680602999999998, -83.325296 31.756584, -83.339868 31.756598999999998, -83.339664 31.769551999999997, -83.369642 31.769651, -83.370272 31.757056, -83.453634 31.757861, -83.45918999999999 31.794297999999998, -83.484529 31.835521, -83.480176 31.847312))"
Ben Hill,GA,2022,39.0625,38598,"Ben Hill, GA",13017,"POLYGON ((-83.480176 31.847312, -83.443957 31.847008, -83.209638 31.844645999999997, -83.183027 31.851974, -83.177469 31.847856999999998, -83.152311 31.83166, -83.151966 31.82488, -83.134605 31.824115, -83.13865899999999 31.814446, -83.09926899999999 31.808294999999998, -83.085009 31.811450999999998, -83.05281599999999 31.789223999999997, -83.039045 31.790566, -83.02796599999999 31.778291, -83.005787 31.774628999999997, -82.99569799999999 31.780983, -82.99835999999999 31.673164, -83.17637599999999 31.678382, -83.177218 31.651691, -83.266363 31.654203, -83.265636 31.679858999999997, -83.325617 31.680602999999998, -83.325296 31.756584, -83.339868 31.756598999999998, -83.339664 31.769551999999997, -83.369642 31.769651, -83.370272 31.757056, -83.453634 31.757861, -83.45918999999999 31.794297999999998, -83.484529 31.835521, -83.480176 31.847312))"
Hancock,GA,2019,,30682,"Hancock, GA",13141,"POLYGON ((-83.274108 33.187238, -83.25239599999999 33.238054, -83.254359 33.243538, -83.253461 33.25929, -83.228674 33.256789999999995, -83.230031 33.276054, -83.178444 33.292046, -83.145856 33.310044999999995, -83.144121 33.339866, -83.16420699999999 33.35503, -83.01285299999999 33.469178, -82.983657 33.447677, -82.951222 33.451786999999996, -82.93965999999999 33.442693999999996, -82.90179499999999 33.438787999999995, -82.872597 33.446416, -82.85195399999999 33.443543, -82.839663 33.43094, -82.824105 33.427627, -82.825807 33.390429999999995, -82.82170599999999 33.374268, -82.802916 33.365035, -82.79245 33.309413, -82.78157399999999 33.304466999999995, -82.785591 33.268726, -82.75584599999999 33.25344, -82.746191 33.246105, -82.748311 33.238348, -82.77799499999999 33.238428, -82.79886599999999 33.221706999999995, -82.82592799999999 33.210501, -82.832047 33.201994, -82.855046 33.196427, -82.867717 33.178402999999996, -82.888866 33.138602999999996, -82.900998 33.128537, -82.914519 33.126792, -82.92667399999999 33.11627, -82.95059599999999 33.107583, -82.97013799999999 33.10928, -82.99093599999999 33.090688, -83.00874 33.080849, -83.05219699999999 33.080681999999996, -83.07346 33.064102999999996, -83.083524 33.063901, -83.100838 33.049864, -83.11881199999999 33.08699, -83.11289599999999 33.098118, -83.109152 33.129829, -83.09886 33.13297, -83.09764899999999 33.151536, -83.19537299999999 33.176336, -83.26365799999999 33.189093, -83.274108 33.187238))"
